,user_progress_id,user_id,subchapter_id,chapter_taken_id,current_level,status_subchapter,user_progress_created_at,user_progress_updated_at,chapter_id,name,subchapter_created_at,subchapter_updated_at
941,UP00915,S0027,SCT00002,CHT00294,beginner,not started,2026-04-25 23:06:56,2026-04-26 23:23:56,CT00001,Operasi Hitung Bilangan Bulat,2026-01-01,2026-01-01
942,UP00916,S0880,SCT00011,CHT01199,advanced,not started,2026-04-25 02:08:44,2026-04-26 02:25:44,CT00004,Sifat-Sifat dan Operasi Aljabar,2026-01-01,2026-01-01
943,UP00917,S0702,SCT00019,CHT01159,intermediate,done,2026-04-27 10:32:20,2026-04-27 23:18:52,CT00006,Diagram Batang,2026-01-01,2026-01-01
944,UP00918,S0638,SCT00012,CHT00334,advanced,done,2026-04-24 16:39:17,2026-04-25 16:56:17,CT00004,Pemodelan dengan Bentuk Aljabar,2026-01-01,2026-01-01
945,UP00919,S0692,SCT00018,CHT01102,beginner,done,2026-04-23 06:16:54,2026-04-24 06:33:54,CT00006,Diagram dalam Statistika,2026-01-01,2026-01-01
946,UP00920,S0459,SCT00008,CHT00042,advanced,in-progress,2026-03-27 07:00:15,2026-03-28 07:17:15,CT00003,Skala,2026-01-01,2026-01-01
947,UP00921,S0139,SCT00003,CHT00797,advanced,not started,2026-04-03 12:14:41,2026-04-04 12:31:41,CT00001,Faktor Bilangan Bulat,2026-01-01,2026-01-01
948,UP00922,S0971,SCT00009,CHT00155,intermediate,not started,2026-04-13 18:07:01,2026-04-14 18:24:01,CT00003,Laju Perubahan Satuan,2026-01-01,2026-01-01
949,UP00923,S0485,SCT00019,CHT00610,advanced,not started,2026-04-05 00:57:24,2026-04-06 01:14:24,CT00006,Diagram Batang,2026-01-01,2026-01-01
950,UP00924,S0068,SCT00016,CHT01106,beginner,done,2026-03-09 12:40:57,2026-03-10 12:57:57,CT00006,Investigasi Statistika,2026-01-01,2026-01-01
951,UP00925,S0362,SCT00020,CHT00631,beginner,in-progress,2026-04-26 23:20:24,2026-04-27 23:18:52,CT00006,Diagram Lingkaran,2026-01-01,2026-01-01
952,UP00925,S0362,SCT00020,CHT00631,beginner,in-progress,2026-04-27 19:59:17,2026-04-27 23:18:52,CT00006,Diagram Lingkaran,2026-01-01,2026-01-01
953,UP00926,S0061,SCT00013,CHT00062,advanced,not started,2026-04-25 00:38:24,2026-04-26 00:55:24,CT00005,Hubungan Antar Sudut,2026-01-01,2026-01-01
954,UP00927,S0474,SCT00009,CHT01018,beginner,done,2026-04-27 05:30:24,2026-04-27 23:18:52,CT00003,Laju Perubahan Satuan,2026-01-01,2026-01-01
955,UP00928,S0719,SCT00003,CHT01113,advanced,in-progress,2026-04-24 06:26:18,2026-04-25 06:43:18,CT00001,Faktor Bilangan Bulat,2026-01-01,2026-01-01
956,UP00929,S0576,SCT00002,CHT00888,advanced,done,2026-04-06 00:25:35,2026-04-07 00:42:35,CT00001,Operasi Hitung Bilangan Bulat,2026-01-01,2026-01-01
957,UP00930,S0525,SCT00009,CHT00556,advanced,not started,2026-04-21 07:53:49,2026-04-22 08:10:49,CT00003,Laju Perubahan Satuan,2026-01-01,2026-01-01
958,UP00931,S0205,SCT00006,CHT00669,advanced,in-progress,2026-04-27 23:09:23,2026-04-27 23:18:52,CT00002,Operasi Hitung Bilangan Rasional .,2026-01-01,2026-01-01
959,UP00932,S0550,SCT00015,CHT00129,intermediate,not started,2026-04-26 06:26:10,2026-04-27 06:43:10,CT00005,Kesebangunan pada Segitiga,2026-01-01,2026-01-01
960,UP00933,S0515,SCT00006,CHT01100,intermediate,in-progress,2026-04-13 08:56:42,2026-04-14 09:13:42,CT00002,Operasi Hitung Bilangan Rasional .,2026-01-01,2026-01-01
961,UP00934,S0152,SCT00017,CHT00724,beginner,in-progress,2026-04-23 23:20:56,2026-04-24 23:37:56,CT00006,Macam-Macam Data,2026-01-01,2026-01-01
962,UP00935,S0981,SCT00003,CHT00424,intermediate,done,2026-04-26 20:44:24,2026-04-27 21:01:24,CT00001,Faktor Bilangan Bulat,2026-01-01,2026-01-01
963,UP00936,S0799,SCT00013,CHT00193,advanced,not started,2026-04-24 22:08:47,2026-04-25 22:25:47,CT00005,Hubungan Antar Sudut,2026-01-01,2026-01-01
964,UP00937,S0746,SCT00003,CHT00281,advanced,done,2026-04-26 15:39:49,2026-04-27 15:56:49,CT00001,Faktor Bilangan Bulat,2026-01-01,2026-01-01
965,UP00938,S0938,SCT00018,CHT01100,intermediate,in-progress,2026-04-07 10:54:20,2026-04-08 11:11:20,CT00006,Diagram dalam Statistika,2026-01-01,2026-01-01
966,UP00939,S0119,SCT00015,CHT00624,beginner,in-progress,2026-04-27 10:02:57,2026-04-27 23:18:52,CT00005,Kesebangunan pada Segitiga,2026-01-01,2026-01-01
967,UP00940,S0069,SCT00021,CHT00654,advanced,done,2026-03-30 02:56:44,2026-03-31 03:13:44,CT00006,Memilih Diagram yang Tepat,2026-01-01,2026-01-01
968,UP00941,S0241,SCT00009,CHT00709,beginner,not started,2026-04-27 01:16:51,2026-04-27 23:18:52,CT00003,Laju Perubahan Satuan,2026-01-01,2026-01-01
969,UP00942,S0163,SCT00015,CHT00227,advanced,done,2026-04-25 22:51:13,2026-04-26 23:08:13,CT00005,Kesebangunan pada Segitiga,2026-01-01,2026-01-01
970,UP00943,S0234,SCT00013,CHT00207,beginner,in-progress,2026-04-24 17:06:03,2026-04-25 17:23:03,CT00005,Hubungan Antar Sudut,2026-01-01,2026-01-01
971,UP00944,S0972,SCT00011,CHT01174,intermediate,not started,2026-04-25 05:49:41,2026-04-26 06:06:41,CT00004,Sifat-Sifat dan Operasi Aljabar,2026-01-01,2026-01-01
972,UP00945,S0436,SCT00014,CHT00475,beginner,not started,2026-04-24 18:41:01,2026-04-25 18:58:01,CT00005,Arti Kesebangunan,2026-01-01,2026-01-01
973,UP00946,S0361,SCT00021,CHT01089,intermediate,in-progress,2026-04-26 03:38:28,2026-04-27 03:55:28,CT00006,Memilih Diagram yang Tepat,2026-01-01,2026-01-01
974,UP00947,S0100,SCT00010,CHT01179,advanced,done,2026-04-16 10:42:05,2026-04-17 10:59:05,CT00004,Unsur-Unsur Bentuk Aljabar,2026-01-01,2026-01-01
975,UP00948,S0977,SCT00019,CHT00836,beginner,in-progress,2026-04-18 08:42:58,2026-04-19 08:59:58,CT00006,Diagram Batang,2026-01-01,2026-01-01
976,UP00949,S0928,SCT00018,CHT00970,intermediate,in-progress,2026-04-02 14:05:15,2026-04-03 14:22:15,CT00006,Diagram dalam Statistika,2026-01-01,2026-01-01
977,UP00950,S0348,SCT00016,CHT01048,advanced,in-progress,2026-04-25 11:23:59,2026-04-26 11:40:59,CT00006,Investigasi Statistika,2026-01-01,2026-01-01
978,UP00951,S0755,SCT00015,CHT00598,beginner,done,2026-04-03 21:37:52,2026-04-04 21:54:52,CT00005,Kesebangunan pada Segitiga,2026-01-01,2026-01-01
979,UP00952,S0799,SCT00014,CHT00301,beginner,not started,2026-03-28 12:08:14,2026-03-29 12:25:14,CT00005,Arti Kesebangunan,2026-01-01,2026-01-01
980,UP00953,S0940,SCT00003,CHT00630,advanced,in-progress,2026-04-27 09:14:35,2026-04-27 23:18:52,CT00001,Faktor Bilangan Bulat,2026-01-01,2026-01-01
981,UP00954,S0015,SCT00016,CHT00933,intermediate,done,2026-04-27 04:11:03,2026-04-27 23:18:52,CT00006,Investigasi Statistika,2026-01-01,2026-01-01
982,UP00955,S0067,SCT00006,CHT00850,advanced,in-progress,2026-04-05 10:06:31,2026-04-06 10:23:31,CT00002,Operasi Hitung Bilangan Rasional .,2026-01-01,2026-01-01
983,UP00956,S0409,SCT00007,CHT00302,beginner,done,2026-03-30 19:50:22,2026-03-31 20:07:22,CT00003,Konsep Rasio,2026-01-01,2026-01-01
984,UP00957,S0300,SCT00005,CHT00393,advanced,done,2026-04-13 19:30:11,2026-04-14 19:47:11,CT00002,Membandingkan Bilangan Rasional,2026-01-01,2026-01-01
985,UP00958,S0851,SCT00002,CHT01115,intermediate,DONE,2026-04-24 08:00:54,2026-04-25 08:17:54,CT00001,Operasi Hitung Bilangan Bulat,2026-01-01,2026-01-01
986,UP00959,S0784,SCT00008,CHT00783,beginner,done,2026-04-27 17:52:33,2026-04-27 23:18:52,CT00003,Skala,2026-01-01,2026-01-01
987,UP00960,S0880,SCT00019,CHT00276,intermediate,done,2026-04-26 20:37:33,2026-04-27 20:54:33,CT00006,Diagram Batang,2026-01-01,2026-01-01
988,UP00961,S0990,SCT00020,CHT00511,intermediate,done,2026-04-19 19:38:36,2026-04-20 19:55:36,CT00006,Diagram Lingkaran,2026-01-01,2026-01-01
989,UP00962,S0574,SCT00017,CHT00805,beginner,not started,2026-04-22 15:46:29,2026-04-23 16:03:29,CT00006,Macam-Macam Data,2026-01-01,2026-01-01
990,UP00963,S0508,SCT00002,CHT00632,advanced,done,2026-04-18 17:47:28,2026-04-19 18:04:28,CT00001,Operasi Hitung Bilangan Bulat,2026-01-01,2026-01-01
991,UP00964,S0234,SCT00007,CHT00845,beginner,not started,2026-04-18 13:00:36,2026-04-19 13:17:36,CT00003,Konsep Rasio,2026-01-01,2026-01-01
992,UP00965,S0759,SCT00020,CHT01073,intermediate,not started,2026-03-24 19:28:10,2026-03-25 19:45:10,CT00006,Diagram Lingkaran,2026-01-01,2026-01-01
993,UP00966,S0055,SCT00002,CHT00132,intermediate,done,2026-04-18 09:12:28,2026-04-19 09:29:28,CT00001,Operasi Hitung Bilangan Bulat,2026-01-01,2026-01-01
994,UP00967,S0791,SCT00020,CHT00941,advanced,not started,2026-04-20 01:09:07,2026-04-21 01:26:07,CT00006,Diagram Lingkaran,2026-01-01,2026-01-01
995,UP00968,S0730,SCT00006,CHT00409,beginner,not started,2026-04-26 23:19:43,2026-04-27 23:18:52,CT00002,Operasi Hitung Bilangan Rasional .,2026-01-01,2026-01-01
996,UP00969,S0087,SCT00008,CHT00966,advanced,in-progress,2026-04-17 08:12:23,2026-04-18 08:29:23,CT00003,Skala,2026-01-01,2026-01-01
997,UP00970,S0069,SCT00011,CHT00192,intermediate,not started,2026-04-25 09:35:23,2026-04-26 09:52:23,CT00004,Sifat-Sifat dan Operasi Aljabar,2026-01-01,2026-01-01
998,UP00971,S0242,SCT00006,CHT00124,beginner,not started,2026-04-11 04:09:13,2026-04-12 04:26:13,CT00002,Operasi Hitung Bilangan Rasional .,2026-01-01,2026-01-01
999,UP00972,S0314,SCT00004,CHT00078,advanced,not started,2026-04-26 21:08:13,2026-04-27 21:25:13,CT00002,Di Antara Dua Bilangan Bulat,2026-01-01,2026-01-01
1000,UP00973,S0095,SCT00017,CHT00142,advanced,not started,2026-04-27 23:05:24,2026-04-27 23:18:52,CT00006,Macam-Macam Data,2026-01-01,2026-01-01
1001,UP00974,S0613,SCT00009,CHT00329,intermediate,in-progress,2026-04-25 10:52:15,2026-04-26 11:09:15,CT00003,Laju Perubahan Satuan,2026-01-01,2026-01-01
1002,UP00975,S0364,SCT00010,CHT00952,advanced,not started,2026-03-25 21:27:32,2026-03-26 21:44:32,CT00004,Unsur-Unsur Bentuk Aljabar,2026-01-01,2026-01-01
1003,UP00975,S0364,SCT00010,CHT00952,advanced,not started,2026-04-25 09:45:21,2026-04-26 10:02:21,CT00004,Unsur-Unsur Bentuk Aljabar,2026-01-01,2026-01-01
1004,UP00976,S0712,SCT00003,CHT00411,advanced,done,2026-04-21 05:47:25,2026-04-22 06:04:25,CT00001,Faktor Bilangan Bulat,2026-01-01,2026-01-01
1005,UP00977,S0952,SCT00013,CHT00614,advanced,not started,2026-04-25 10:37:40,2026-04-26 10:54:40,CT00005,Hubungan Antar Sudut,2026-01-01,2026-01-01
1006,UP00978,S0107,SCT00010,CHT00203,beginner,in-progress,2026-03-30 03:57:38,2026-03-31 04:14:38,CT00004,Unsur-Unsur Bentuk Aljabar,2026-01-01,2026-01-01
1007,UP00979,S0106,SCT00018,CHT00555,advanced,done,2026-04-17 22:04:39,2026-04-18 22:21:39,CT00006,Diagram dalam Statistika,2026-01-01,2026-01-01
1008,UP00980,S0498,SCT00007,CHT00449,advanced,in-progress,2026-04-25 12:56:58,2026-04-26 13:13:58,CT00003,Konsep Rasio,2026-01-01,2026-01-01
1009,UP00981,S0233,SCT00012,CHT00978,advanced,in-progress,2026-04-25 13:26:51,2026-04-26 13:43:51,CT00004,Pemodelan dengan Bentuk Aljabar,2026-01-01,2026-01-01
1010,UP00982,S0211,SCT00013,CHT00619,advanced,in-progress,2026-04-06 23:23:34,2026-04-07 23:40:34,CT00005,Hubungan Antar Sudut,2026-01-01,2026-01-01
1011,UP00983,S0319,SCT00001,CHT00853,beginner,done,2026-04-06 05:04:46,2026-04-07 05:21:46,CT00001,Memahami Bilangan Bulat,2026-01-01,2026-01-01
1012,UP00984,S0206,SCT00021,CHT01065,intermediate,done,2026-04-26 17:53:20,2026-04-27 18:10:20,CT00006,Memilih Diagram yang Tepat,2026-01-01,2026-01-01
1013,UP00985,S0275,SCT00016,CHT00327,intermediate,done,2026-04-27 22:49:24,2026-04-27 23:18:52,CT00006,Investigasi Statistika,2026-01-01,2026-01-01
1014,UP00986,S0062,SCT00006,CHT00261,beginner,DONE,2026-04-21 15:07:18,2026-04-22 15:24:18,CT00002,Operasi Hitung Bilangan Rasional .,2026-01-01,2026-01-01
1015,UP00987,S0428,SCT00011,CHT00934,beginner,in-progress,2026-04-10 12:42:53,2026-04-11 12:59:53,CT00004,Sifat-Sifat dan Operasi Aljabar,2026-01-01,2026-01-01
1016,UP00988,S0879,SCT00003,CHT00223,intermediate,done,2026-04-27 14:54:38,2026-04-27 23:18:52,CT00001,Faktor Bilangan Bulat,2026-01-01,2026-01-01
1017,UP00989,S0314,SCT00008,CHT00226,intermediate,done,2026-04-13 08:05:17,2026-04-14 08:22:17,CT00003,Skala,2026-01-01,2026-01-01
1018,UP00990,S0301,SCT00009,CHT00708,advanced,not started,2026-04-20 11:04:03,2026-04-21 11:21:03,CT00003,Laju Perubahan Satuan,2026-01-01,2026-01-01
1019,UP00991,S0898,SCT00019,CHT01047,beginner,DONE,2026-04-21 13:29:03,2026-04-22 13:46:03,CT00006,Diagram Batang,2026-01-01,2026-01-01
1020,UP00992,S0233,SCT00010,CHT00519,intermediate,done,2026-03-31 01:24:35,2026-04-01 01:41:35,CT00004,Unsur-Unsur Bentuk Aljabar,2026-01-01,2026-01-01
1021,UP00992,S0233,SCT00010,CHT00519,intermediate,done,2026-04-18 18:40:41,2026-04-19 18:57:41,CT00004,Unsur-Unsur Bentuk Aljabar,2026-01-01,2026-01-01
1022,UP00993,S0862,SCT00014,CHT00140,advanced,not started,2026-04-27 14:24:05,2026-04-27 23:18:52,CT00005,Arti Kesebangunan,2026-01-01,2026-01-01
1023,UP00994,S0042,SCT00005,CHT00838,beginner,done,2026-04-23 04:37:38,2026-04-24 04:54:38,CT00002,Membandingkan Bilangan Rasional,2026-01-01,2026-01-01
1024,UP00995,S0394,SCT00011,CHT00748,beginner,not started,2026-04-23 09:55:31,2026-04-24 10:12:31,CT00004,Sifat-Sifat dan Operasi Aljabar,2026-01-01,2026-01-01
1025,UP00996,S0765,SCT00007,CHT00156,advanced,not started,2026-04-27 09:13:26,2026-04-27 23:18:52,CT00003,Konsep Rasio,2026-01-01,2026-01-01
1026,UP00997,S0480,SCT00012,CHT00056,advanced,done,2026-04-06 21:40:01,2026-04-07 21:57:01,CT00004,Pemodelan dengan Bentuk Aljabar,2026-01-01,2026-01-01
1027,UP00998,S0376,SCT00020,CHT00565,intermediate,not started,2026-04-15 11:24:47,2026-04-16 11:41:47,CT00006,Diagram Lingkaran,2026-01-01,2026-01-01
1028,UP00999,S0976,SCT00014,CHT00808,beginner,not started,2026-04-19 02:11:07,2026-04-20 02:28:07,CT00005,Arti Kesebangunan,2026-01-01,2026-01-01
1029,UP01000,S0347,SCT00021,CHT00974,beginner,DONE,2026-04-18 16:36:09,2026-04-19 16:53:09,CT00006,Memilih Diagram yang Tepat,2026-01-01,2026-01-01
1030,UP01001,S0308,SCT00015,CHT01113,beginner,not started,2026-04-26 19:15:11,2026-04-27 19:32:11,CT00005,Kesebangunan pada Segitiga,2026-01-01,2026-01-01
1031,UP01002,S0073,SCT00015,CHT00476,advanced,done,2026-04-19 03:37:01,2026-04-20 03:54:01,CT00005,Kesebangunan pada Segitiga,2026-01-01,2026-01-01
1032,UP01003,S0205,SCT00014,CHT00514,advanced,done,2026-04-27 10:10:35,2026-04-27 23:18:52,CT00005,Arti Kesebangunan,2026-01-01,2026-01-01
1033,UP01004,S0078,SCT00013,CHT00120,beginner,done,2026-04-27 10:15:51,2026-04-27 23:18:52,CT00005,Hubungan Antar Sudut,2026-01-01,2026-01-01
1034,UP01004,S0078,SCT00013,CHT00120,beginner,done,2026-04-27 16:04:32,2026-04-27 23:18:52,CT00005,Hubungan Antar Sudut,2026-01-01,2026-01-01
1035,UP01005,S0041,SCT00006,CHT01141,intermediate,not started,2026-04-14 14:19:38,2026-04-15 14:36:38,CT00002,Operasi Hitung Bilangan Rasional .,2026-01-01,2026-01-01
1036,UP01006,S0040,SCT00008,CHT00336,intermediate,not started,2026-04-25 05:42:32,2026-04-26 05:59:32,CT00003,Skala,2026-01-01,2026-01-01
1037,UP01007,S0954,SCT00004,CHT00880,advanced,in-progress,2026-04-26 03:52:56,2026-04-27 04:09:56,CT00002,Di Antara Dua Bilangan Bulat,2026-01-01,2026-01-01
1038,UP01008,S0186,SCT00010,CHT00789,intermediate,in-progress,2026-04-10 14:52:09,2026-04-11 15:09:09,CT00004,Unsur-Unsur Bentuk Aljabar,2026-01-01,2026-01-01
1039,UP01009,S0026,SCT00010,CHT01125,advanced,in-progress,2026-04-24 01:48:47,2026-04-25 02:05:47,CT00004,Unsur-Unsur Bentuk Aljabar,2026-01-01,2026-01-01
1040,UP01010,S0952,SCT00012,CHT00811,intermediate,done,2026-04-08 20:43:53,2026-04-09 21:00:53,CT00004,Pemodelan dengan Bentuk Aljabar,2026-01-01,2026-01-01
1041,UP01011,S0351,SCT00003,CHT00308,beginner,in-progress,2026-04-27 17:56:07,2026-04-27 23:18:52,CT00001,Faktor Bilangan Bulat,2026-01-01,2026-01-01
1042,UP01012,S0876,SCT00007,CHT00340,intermediate,done,2026-03-24 03:33:30,2026-03-25 03:50:30,CT00003,Konsep Rasio,2026-01-01,2026-01-01
1043,UP01013,S0672,SCT00015,CHT00193,advanced,not started,2026-04-23 14:48:37,2026-04-24 15:05:37,CT00005,Kesebangunan pada Segitiga,2026-01-01,2026-01-01
1044,UP01014,S0142,SCT00021,CHT01190,intermediate,done,2026-04-27 16:45:02,2026-04-27 23:18:52,CT00006,Memilih Diagram yang Tepat,2026-01-01,2026-01-01
1045,UP01015,S0134,SCT00016,CHT00426,advanced,done,2026-04-26 08:32:05,2026-04-27 08:49:05,CT00006,Investigasi Statistika,2026-01-01,2026-01-01
1046,UP01016,S0072,SCT00001,CHT00045,intermediate,not started,2026-04-27 12:04:07,2026-04-27 23:18:52,CT00001,Memahami Bilangan Bulat,2026-01-01,2026-01-01
1047,UP01017,S0582,SCT00015,CHT00967,beginner,done,2026-04-27 07:24:35,2026-04-27 23:18:52,CT00005,Kesebangunan pada Segitiga,2026-01-01,2026-01-01
1048,UP01018,S0730,SCT00004,CHT00123,intermediate,done,2026-04-14 13:42:30,2026-04-15 13:59:30,CT00002,Di Antara Dua Bilangan Bulat,2026-01-01,2026-01-01
1049,UP01019,S0388,SCT00017,CHT00323,beginner,in-progress,2026-04-22 00:05:11,2026-04-23 00:22:11,CT00006,Macam-Macam Data,2026-01-01,2026-01-01
1050,UP01020,S0832,SCT00015,CHT00447,beginner,done,2026-04-25 04:23:37,2026-04-26 04:40:37,CT00005,Kesebangunan pada Segitiga,2026-01-01,2026-01-01
1051,UP01021,S0081,SCT00002,CHT00498,intermediate,in-progress,2026-04-23 12:28:41,2026-04-24 12:45:41,CT00001,Operasi Hitung Bilangan Bulat,2026-01-01,2026-01-01
1052,UP01022,S0251,SCT00013,CHT00257,beginner,done,2026-03-24 01:44:28,2026-03-25 02:01:28,CT00005,Hubungan Antar Sudut,2026-01-01,2026-01-01
1053,UP01023,S0872,SCT00008,CHT01068,beginner,in-progress,2026-03-27 05:56:37,2026-03-28 06:13:37,CT00003,Skala,2026-01-01,2026-01-01
1054,UP01024,S0755,SCT00018,CHT00391,advanced,in-progress,2026-03-21 03:22:17,2026-03-22 03:39:17,CT00006,Diagram dalam Statistika,2026-01-01,2026-01-01
1055,UP01025,S0443,SCT00008,CHT00340,intermediate,in-progress,2026-04-22 02:27:50,2026-04-23 02:44:50,CT00003,Skala,2026-01-01,2026-01-01
1056,UP01026,S0083,SCT00021,CHT00273,advanced,not started,2026-04-04 04:43:18,2026-04-05 05:00:18,CT00006,Memilih Diagram yang Tepat,2026-01-01,2026-01-01
1057,UP01027,S0713,SCT00016,CHT00236,beginner,in-progress,2026-04-25 01:30:14,2026-04-26 01:47:14,CT00006,Investigasi Statistika,2026-01-01,2026-01-01
1058,UP01028,S0463,SCT00002,CHT00051,advanced,done,2026-04-23 10:02:41,2026-04-24 10:19:41,CT00001,Operasi Hitung Bilangan Bulat,2026-01-01,2026-01-01
1059,UP01029,S0675,SCT00007,CHT00317,advanced,in-progress,2026-04-16 11:37:34,2026-04-17 11:54:34,CT00003,Konsep Rasio,2026-01-01,2026-01-01
1060,UP01029,S0675,SCT00007,CHT00317,advanced,in-progress,2026-04-13 01:19:55,2026-04-14 01:36:55,CT00003,Konsep Rasio,2026-01-01,2026-01-01
1061,UP01030,S0158,SCT00003,CHT00602,advanced,in-progress,2026-03-03 12:37:03,2026-03-04 12:54:03,CT00001,Faktor Bilangan Bulat,2026-01-01,2026-01-01
1062,UP01031,S0478,SCT00007,CHT00007,advanced,in-progress,2026-04-26 02:10:55,2026-04-27 02:27:55,CT00003,Konsep Rasio,2026-01-01,2026-01-01
1063,UP01032,S0564,SCT00004,CHT00844,intermediate,in-progress,2026-04-27 12:42:17,2026-04-27 23:18:52,CT00002,Di Antara Dua Bilangan Bulat,2026-01-01,2026-01-01
1064,UP01033,S0106,SCT00003,CHT00795,advanced,in-progress,2026-04-22 02:09:38,2026-04-23 02:26:38,CT00001,Faktor Bilangan Bulat,2026-01-01,2026-01-01
1065,UP01034,S0428,SCT00021,CHT00415,intermediate,not started,2026-04-27 16:09:31,2026-04-27 23:18:52,CT00006,Memilih Diagram yang Tepat,2026-01-01,2026-01-01
1066,UP01035,S0310,SCT00016,CHT00274,advanced,done,2026-04-24 12:36:28,2026-04-25 12:53:28,CT00006,Investigasi Statistika,2026-01-01,2026-01-01
1067,UP01036,S0834,SCT00020,CHT01088,beginner,not started,2026-04-26 03:55:15,2026-04-27 04:12:15,CT00006,Diagram Lingkaran,2026-01-01,2026-01-01
1068,UP01037,S0712,SCT00001,CHT00257,intermediate,in-progress,2026-04-17 13:17:44,2026-04-18 13:34:44,CT00001,Memahami Bilangan Bulat,2026-01-01,2026-01-01
1069,UP01038,S0996,SCT00003,CHT00425,advanced,not started,2026-04-24 00:24:09,2026-04-25 00:41:09,CT00001,Faktor Bilangan Bulat,2026-01-01,2026-01-01
1070,UP01039,S0471,SCT00010,CHT00853,beginner,in-progress,2026-04-23 23:25:17,2026-04-24 23:42:17,CT00004,Unsur-Unsur Bentuk Aljabar,2026-01-01,2026-01-01
1071,UP01040,S0490,SCT00009,CHT00977,intermediate,in-progress,2026-04-27 02:14:24,2026-04-27 23:18:52,CT00003,Laju Perubahan Satuan,2026-01-01,2026-01-01
1072,UP01041,S0268,SCT00001,CHT00733,advanced,not started,2026-04-26 07:26:27,2026-04-27 07:43:27,CT00001,Memahami Bilangan Bulat,2026-01-01,2026-01-01
1073,UP01042,S0312,SCT00001,CHT00882,beginner,in-progress,2026-04-26 00:13:59,2026-04-27 00:30:59,CT00001,Memahami Bilangan Bulat,2026-01-01,2026-01-01
1074,UP01043,S0793,SCT00010,CHT00163,intermediate,DONE,2026-03-28 16:09:16,2026-03-29 16:26:16,CT00004,Unsur-Unsur Bentuk Aljabar,2026-01-01,2026-01-01
1075,UP01044,S0015,SCT00009,CHT00015,intermediate,not started,2026-04-20 03:22:00,2026-04-21 03:39:00,CT00003,Laju Perubahan Satuan,2026-01-01,2026-01-01
1076,UP01045,S0396,SCT00019,CHT00394,intermediate,done,2026-04-22 04:25:00,2026-04-23 04:42:00,CT00006,Diagram Batang,2026-01-01,2026-01-01
1077,UP01046,S0177,SCT00014,CHT00657,beginner,in-progress,2026-04-22 15:37:25,2026-04-23 15:54:25,CT00005,Arti Kesebangunan,2026-01-01,2026-01-01
1078,UP01047,S0324,SCT00012,CHT00454,advanced,in-progress,2026-04-22 10:23:20,2026-04-23 10:40:20,CT00004,Pemodelan dengan Bentuk Aljabar,2026-01-01,2026-01-01
1079,UP01048,S0652,SCT00011,CHT00136,beginner,in-progress,2026-04-15 06:34:10,2026-04-16 06:51:10,CT00004,Sifat-Sifat dan Operasi Aljabar,2026-01-01,2026-01-01
1080,UP01049,S0369,SCT00020,CHT00900,intermediate,in-progress,2026-04-26 15:38:43,2026-04-27 15:55:43,CT00006,Diagram Lingkaran,2026-01-01,2026-01-01
1081,UP01050,S0816,SCT00002,CHT00250,intermediate,not started,2026-04-21 17:30:39,2026-04-22 17:47:39,CT00001,Operasi Hitung Bilangan Bulat,2026-01-01,2026-01-01
1082,UP01051,S0253,SCT00001,CHT00924,beginner,in-progress,2026-04-23 18:05:54,2026-04-24 18:22:54,CT00001,Memahami Bilangan Bulat,2026-01-01,2026-01-01
1083,UP01052,S0557,SCT00005,CHT00096,advanced,not started,2026-04-27 05:44:46,2026-04-27 23:18:52,CT00002,Membandingkan Bilangan Rasional,2026-01-01,2026-01-01
1084,UP01053,S0180,SCT00001,CHT00273,intermediate,in-progress,2026-04-22 17:03:19,2026-04-23 17:20:19,CT00001,Memahami Bilangan Bulat,2026-01-01,2026-01-01
1085,UP01054,S0868,SCT00016,CHT01091,advanced,in-progress,2026-04-12 19:05:44,2026-04-13 19:22:44,CT00006,Investigasi Statistika,2026-01-01,2026-01-01
1086,UP01055,S0253,SCT00016,CHT00483,intermediate,not started,2026-04-26 01:53:28,2026-04-27 02:10:28,CT00006,Investigasi Statistika,2026-01-01,2026-01-01
1087,UP01056,S0811,SCT00006,CHT00965,intermediate,in-progress,2026-04-26 20:21:06,2026-04-27 20:38:06,CT00002,Operasi Hitung Bilangan Rasional .,2026-01-01,2026-01-01
